r,year,multiplier
NJ,2049,1.1979349501094574
NM,2049,1.7526189583343088
NV,2049,1.6429233513185595
NY,2049,1.2402782322506634
OH,2049,1.18521621763587
OK,2049,1.434164837487208
OR,2049,1.6417736188910992
PA,2049,1.1992144459274048
RI,2049,1.2818404655326257
SC,2049,1.2450865340785153
SD,2049,1.3850540242087588
TN,2049,1.1382930688211415
TX,2049,1.5868856843442332
UT,2049,1.680524508000904
VA,2049,1.3819031379573805
VT,2049,1.2724027146114207
WA,2049,1.391401363188761
WI,2049,1.2202540191053948
WV,2049,1.2535872357690339
WY,2049,1.4460052956989369
AL,2050,1.1295975831282887
AR,2050,1.3005962409684317
AZ,2050,1.7192673784484456
CA,2050,1.4377853311452204
CO,2050,1.5580672823961925
CT,2050,1.2179944193662733
DE,2050,1.23831042922138
FL,2050,1.3377663573121443
GA,2050,1.2706947409096963
IA,2050,1.4030359994135182
ID,2050,1.6133332561919609
IL,2050,1.1635735027146277
IN,2050,1.160932691909967
KS,2050,1.2631041226370017
KY,2050,1.0138297469253157
LA,2050,1.3842706165371301
MA,2050,1.2350632364901855
MD,2050,1.1748287706807132
ME,2050,1.3112864299075488
MI,2050,1.1866657602263457
MN,2050,1.2350305565793973
MO,2050,1.175776854309102
MS,2050,1.1569484163019492
MT,2050,1.607932147604662
NC,2050,1.2468296223919029
ND,2050,2.1305123607522085
NE,2050,1.3436593162971247
NH,2050,1.2847086840971436
NJ,2050,1.208092186794741
NM,2050,1.7679281378341551
NV,2050,1.6587083832802356
NY,2050,1.2498065305382067
OH,2050,1.1936823381392632
OK,2050,1.4399455566902577
OR,2050,1.6550274375099792
PA,2050,1.2093526778495014
RI,2050,1.2921421904339474
SC,2050,1.254285535241785
SD,2050,1.3910757465185384
TN,2050,1.145187484186428
TX,2050,1.5902592282796968
UT,2050,1.6961464285722363
VA,2050,1.3890238932314483
VT,2050,1.2828282690152397
WA,2050,1.4062874619110377
WI,2050,1.2281064150518186
WV,2050,1.2626571111694735
WY,2050,1.4626445454738373
